thit#	eventID	hit#	channel	edge	error	coarse	fine	time
2253	899	3	5	1	0	325	10	8132.812500ns
2254	899	4	5	1	0	377	15	9436.718750ns
2255	899	5	5	1	0	489	8	12231.250000ns
2256	899	6	5	1	0	868	3	21702.343750ns
2257	899	7	5	1	0	968	11	24208.593750ns
2258	900	0	5	1	0	21	21	541.406250ns
2259	900	1	5	1	0	67	8	1681.250000ns
2260	900	2	5	1	0	119	14	2985.937500ns
2261	900	3	5	1	0	170	9	4257.031250ns
2262	900	4	5	1	0	209	9	5232.031250ns
2263	900	5	5	1	0	254	10	6357.812500ns
2264	900	6	5	1	0	325	7	8130.468750ns
2265	900	7	5	1	0	427	6	10679.687500ns
2266	900	8	5	1	0	473	8	11831.250000ns
2267	900	9	5	1	0	530	8	13256.250000ns
2268	900	10	5	1	0	569	31	14249.218750ns
2269	900	11	5	1	0	617	16	15437.500000ns
2270	900	12	5	1	0	666	18	16664.062500ns
2271	900	13	5	1	0	722	27	18071.093750ns
2272	900	14	5	1	0	763	8	19081.250000ns
2273	900	15	5	1	0	806	17	20163.281250ns
2274	900	16	5	1	0	875	7	21880.468750ns
2275	900	17	5	1	0	915	1	22875.781250ns
2276	900	18	5	1	0	953	10	23832.812500ns
2277	901	0	5	1	0	12	27	321.093750ns
2278	901	1	5	1	0	50	7	1255.468750ns
2279	901	2	5	1	0	86	6	2154.687500ns
2280	901	3	5	1	0	153	9	3832.031250ns
2281	901	4	5	1	0	206	17	5163.281250ns
2282	901	5	5	1	0	248	27	6221.093750ns
2283	901	6	5	1	0	319	10	7982.812500ns
2284	901	7	5	1	0	358	16	8962.500000ns
2285	901	8	5	1	0	397	1	9925.781250ns
2286	901	9	5	1	0	435	12	10884.375000ns
2287	901	10	5	1	0	469	0	11725.000000ns
2288	901	11	5	1	0	528	7	13205.468750ns
2289	901	12	5	1	0	574	18	14364.062500ns
2290	901	13	5	1	0	624	20	15615.625000ns
2291	901	14	5	1	0	664	5	16603.906250ns
2292	901	15	5	1	0	708	2	17701.562500ns
2293	901	16	5	1	0	762	31	19074.218750ns
2294	901	17	5	1	0	824	9	20607.031250ns
2295	901	18	5	1	0	888	8	22206.250000ns
2296	901	19	5	1	0	938	16	23462.500000ns
2297	901	20	5	1	0	988	14	24710.937500ns
2298	902	0	5	1	0	41	6	1029.687500ns
2299	902	1	5	1	0	105	4	2628.125000ns
2300	902	2	5	1	0	156	1	3900.781250ns
2301	902	3	5	1	0	207	29	5197.656250ns
2302	902	4	5	1	0	251	1	6275.781250ns
2303	902	5	5	1	0	340	9	8507.031250ns
2304	902	6	5	1	0	451	9	11282.031250ns
2305	902	7	5	1	0	548	30	13723.437500ns
2306	902	8	5	1	0	616	13	15410.156250ns
2307	902	9	5	1	0	666	17	16663.281250ns
2308	902	10	5	1	0	709	25	17744.531250ns
2309	902	11	5	1	0	750	7	18755.468750ns
2310	902	12	5	1	0	795	2	19876.562500ns
2311	902	13	5	1	0	837	1	20925.781250ns
2312	902	14	5	1	0	875	5	21878.906250ns
2313	902	15	5	1	0	917	0	22925.000000ns
2314	902	16	5	1	0	959	6	23979.687500ns
2315	903	0	5	1	0	35	0	875.000000ns
2316	903	1	5	1	0	72	30	1823.437500ns
2317	903	2	5	1	0	111	22	2792.187500ns
2318	903	3	5	1	0	156	28	3921.875000ns
2319	903	4	5	1	0	196	16	4912.500000ns
2320	903	5	5	1	0	253	9	6332.031250ns
2321	903	6	5	1	0	292	1	7300.781250ns
2322	903	7	5	1	0	352	11	8808.593750ns
2323	903	8	5	1	0	420	11	10508.593750ns
2324	903	9	5	1	0	476	16	11912.500000ns
2325	903	10	5	1	0	535	5	13378.906250ns
2326	903	11	5	1	0	573	6	14329.687500ns
2327	903	12	5	1	0	619	19	15489.843750ns
2328	903	13	5	1	0	673	5	16828.906250ns
2329	903	14	5	1	0	714	29	17872.656250ns
2330	903	15	5	1	0	753	10	18832.812500ns
2331	903	16	5	1	0	803	8	20081.250000ns
2332	903	17	5	1	0	889	17	22238.281250ns
2333	903	18	5	1	0	927	28	23196.875000ns
2334	903	19	5	1	0	965	12	24134.375000ns
2335	904	0	5	1	0	30	6	754.687500ns
2336	904	1	5	1	0	67	9	1682.031250ns
2337	904	2	5	1	0	121	6	3029.687500ns
2338	904	3	5	1	0	190	1	4750.781250ns
2339	904	4	5	1	0	236	5	5903.906250ns
2340	904	5	5	1	0	279	5	6978.906250ns
2341	904	6	5	1	0	321	12	8034.375000ns
2342	904	7	5	1	0	384	4	9603.125000ns
2343	904	8	5	1	0	434	9	10857.031250ns
2344	904	9	5	1	0	481	14	12035.937500ns
2345	904	10	5	1	0	528	11	13208.593750ns
2346	904	11	5	1	0	567	26	14195.312500ns
2347	904	12	5	1	0	629	1	15725.781250ns
2348	904	13	5	1	0	668	7	16705.468750ns
2349	904	14	5	1	0	705	17	17638.281250ns
2350	904	15	5	1	0	756	31	18924.218750ns
2351	904	16	5	1	0	798	16	19962.500000ns
2352	904	17	5	1	0	940	9	23507.031250ns
2353	904	18	5	1	0	999	5	24978.906250ns
2354	905	0	5	1	0	22	26	570.312500ns
2355	905	1	5	1	0	115	13	2885.156250ns
2356	905	2	5	1	0	195	30	4898.437500ns
2357	905	3	5	1	0	239	9	5982.031250ns
2358	905	4	5	1	0	295	7	7380.468750ns
2359	905	5	5	1	0	353	7	8830.468750ns
2360	905	6	5	1	0	392	3	9802.343750ns
2361	905	7	5	1	0	431	29	10797.656250ns
2362	905	8	5	1	0	471	26	11795.312500ns
2363	905	9	5	1	0	511	7	12780.468750ns
2364	905	10	5	1	0	551	5	13778.906250ns
2365	905	11	5	1	0	653	13	16335.156250ns
2366	905	12	5	1	0	725	31	18149.218750ns
2367	905	13	5	1	0	790	10	19757.812500ns
2368	905	14	5	1	0	853	28	21346.875000ns
2369	905	15	5	1	0	923	8	23081.250000ns
2370	905	16	5	1	0	974	9	24357.031250ns
2371	906	0	5	1	0	11	9	282.031250ns
2372	906	1	5	1	0	64	11	1608.593750ns
2373	906	2	5	1	0	102	1	2550.781250ns
2374	906	3	5	1	0	139	1	3475.781250ns
2375	906	4	5	1	0	184	22	4617.187500ns
2376	906	5	5	1	0	225	17	5638.281250ns
2377	906	6	5	1	0	262	30	6573.437500ns
2378	906	7	5	1	0	295	31	7399.218750ns
2379	906	8	5	1	0	342	20	8565.625000ns
2380	906	9	5	1	0	397	16	9937.500000ns
2381	906	10	5	1	0	436	26	10920.312500ns
2382	906	11	5	1	0	529	7	13230.468750ns
2383	906	12	5	1	0	566	28	14171.875000ns
2384	906	13	5	1	0	615	29	15397.656250ns
2385	906	14	5	1	0	703	11	17583.593750ns
2386	906	15	5	1	0	742	11	18558.593750ns
2387	906	16	5	1	0	780	15	19511.718750ns
2388	906	17	5	1	0	817	8	20431.250000ns
2389	906	18	5	1	0	869	11	21733.593750ns
2390	906	19	5	1	0	911	2	22776.562500ns
2391	906	20	5	1	0	966	31	24174.218750ns
2392	907	0	5	1	0	85	9	2132.031250ns
2393	907	1	5	1	0	143	26	3595.312500ns
2394	907	2	5	1	0	200	26	5020.312500ns
2395	907	3	5	1	0	246	1	6150.781250ns
2396	907	4	5	1	0	288	0	7200.000000ns
2397	907	5	5	1	0	330	11	8258.593750ns
2398	907	6	5	1	0	386	14	9660.937500ns
2399	907	7	5	1	0	425	5	10628.906250ns
2400	907	8	5	1	0	463	3	11577.343750ns
2401	907	9	5	1	0	504	8	12606.250000ns
2402	907	10	5	1	0	596	2	14901.562500ns
2403	907	11	5	1	0	660	7	16505.468750ns
2404	907	12	5	1	0	728	11	18208.593750ns
2405	907	13	5	1	0	781	3	19527.343750ns
2406	907	14	5	1	0	821	4	20528.125000ns
2407	907	15	5	1	0	891	7	22280.468750ns
2408	907	16	5	1	0	933	15	23336.718750ns
2409	907	17	5	1	0	983	2	24576.562500ns
2410	908	0	5	1	0	21	10	532.812500ns
2411	908	1	5	1	0	99	31	2499.218750ns
2412	908	2	5	1	0	140	1	3500.781250ns
2413	908	3	5	1	0	178	18	4464.062500ns
2414	908	4	5	1	0	229	29	5747.656250ns
2415	908	5	5	1	0	277	30	6948.437500ns
2416	908	6	5	1	0	323	9	8082.031250ns
2417	908	7	5	1	0	395	0	9875.000000ns
2418	908	8	5	1	0	449	11	11233.593750ns
2419	908	9	5	1	0	499	0	12475.000000ns
2420	908	10	5	1	0	537	13	13435.156250ns
2421	908	11	5	1	0	575	23	14392.968750ns
2422	908	12	5	1	0	619	1	15475.781250ns
2423	908	13	5	1	0	656	10	16407.812500ns
2424	908	14	5	1	0	687	10	17182.812500ns
2425	908	15	5	1	0	725	29	18147.656250ns
2426	908	16	5	1	0	833	8	20831.250000ns
2427	908	17	5	1	0	874	6	21854.687500ns
2428	908	18	5	1	0	912	17	22813.281250ns
2429	908	19	5	1	0	952	29	23822.656250ns
2430	908	20	5	1	0	991	10	24782.812500ns
2431	909	0	5	1	0	34	9	857.031250ns
2432	909	1	5	1	0	95	10	2382.812500ns
2433	909	2	5	1	0	150	4	3753.125000ns
2434	909	3	5	1	0	227	29	5697.656250ns
2435	909	4	5	1	0	268	18	6714.062500ns
2436	909	5	5	1	0	304	21	7616.406250ns
2437	909	6	5	1	0	340	17	8513.281250ns
2438	909	7	5	1	0	378	10	9457.812500ns
2439	909	8	5	1	0	460	2	11501.562500ns
2440	909	9	5	1	0	500	7	12505.468750ns
2441	909	10	5	1	0	561	13	14035.156250ns
2442	909	11	5	1	0	617	22	15442.187500ns
2443	909	12	5	1	0	705	8	17631.250000ns
2444	909	13	5	1	0	754	13	18860.156250ns
2445	909	14	5	1	0	797	6	19929.687500ns
2446	909	15	5	1	0	834	6	20854.687500ns
2447	909	16	5	1	0	876	8	21906.250000ns
2448	909	17	5	1	0	925	24	23143.750000ns
2449	909	18	5	1	0	968	17	24213.281250ns
2450	910	0	5	1	0	43	31	1099.218750ns
2451	910	1	5	1	0	98	1	2450.781250ns
2452	910	2	5	1	0	138	7	3455.468750ns
2453	910	3	5	1	0	188	31	4724.218750ns
2454	910	4	5	1	0	231	13	5785.156250ns
2455	910	5	5	1	0	273	3	6827.343750ns
2456	910	6	5	1	0	313	10	7832.812500ns
2457	910	7	5	1	0	380	24	9518.750000ns
2458	910	8	5	1	0	446	3	11152.343750ns
2459	910	9	5	1	0	498	1	12450.781250ns
2460	910	10	5	1	0	544	5	13603.906250ns
2461	910	11	5	1	0	618	15	15461.718750ns
2462	910	12	5	1	0	671	4	16778.125000ns
2463	910	13	5	1	0	739	0	18475.000000ns
2464	910	14	5	1	0	780	15	19511.718750ns
2465	910	15	5	1	0	849	29	21247.656250ns
2466	910	16	5	1	0	889	31	22249.218750ns
2467	910	17	5	1	0	928	5	23203.906250ns
2468	910	18	5	1	0	970	13	24260.156250ns
2469	911	0	5	1	0	1	2	26.562500ns
2470	911	1	5	1	0	42	5	1053.906250ns
2471	911	2	5	1	0	81	2	2026.562500ns
2472	911	3	5	1	0	121	9	3032.031250ns
2473	911	4	5	1	0	173	13	4335.156250ns
2474	911	5	5	1	0	230	18	5764.062500ns
2475	911	6	5	1	0	271	12	6784.375000ns
2476	911	7	5	1	0	343	7	8580.468750ns
2477	911	8	5	1	0	409	30	10248.437500ns
2478	911	9	5	1	0	462	30	11573.437500ns
2479	911	10	5	1	0	503	4	12578.125000ns
2480	911	11	5	1	0	547	22	13692.187500ns
2481	911	12	5	1	0	606	9	15157.031250ns
2482	911	13	5	1	0	645	6	16129.687500ns
2483	911	14	5	1	0	683	8	17081.250000ns
2484	911	15	5	1	0	721	21	18041.406250ns
2485	911	16	5	1	0	761	23	19042.968750ns
2486	911	17	5	1	0	836	17	20913.281250ns
2487	911	18	5	1	0	897	0	22425.000000ns
2488	911	19	5	1	0	940	6	23504.687500ns
2489	911	20	5	1	0	979	9	24482.031250ns
2490	912	0	5	1	0	12	9	307.031250ns
2491	912	1	5	1	0	52	3	1302.343750ns
2492	912	2	5	1	0	118	11	2958.593750ns
2493	912	3	5	1	0	166	5	4153.906250ns
2494	912	4	5	1	0	216	30	5423.437500ns
2495	912	5	5	1	0	274	4	6853.125000ns
2496	912	6	5	1	0	345	14	8635.937500ns
2497	912	7	5	1	0	389	13	9735.156250ns
2498	912	8	5	1	0	448	12	11209.375000ns
2499	912	9	5	1	0	537	12	13434.375000ns
2500	912	10	5	1	0	609	7	15230.468750ns
2501	912	11	5	1	0	661	8	16531.250000ns
2502	912	12	5	1	0	789	9	19732.031250ns
2503	912	13	5	1	0	845	22	21142.187500ns
2504	912	14	5	1	0	894	18	22364.062500ns
2505	912	15	5	1	0	939	1	23475.781250ns
2506	913	0	5	1	0	29	21	741.406250ns
2507	913	1	5	1	0	102	13	2560.156250ns
2508	913	2	5	1	0	182	29	4572.656250ns
2509	913	3	5	1	0	246	13	6160.156250ns
2510	913	4	5	1	0	300	17	7513.281250ns
2511	913	5	5	1	0	354	3	8852.343750ns
2512	913	6	5	1	0	457	5	11428.906250ns
2513	913	7	5	1	0	509	12	12734.375000ns
2514	913	8	5	1	0	573	6	14329.687500ns
2515	913	9	5	1	0	612	29	15322.656250ns
2516	913	10	5	1	0	651	4	16278.125000ns
2517	913	11	5	1	0	690	4	17253.125000ns
2518	913	12	5	1	0	730	9	18257.031250ns
2519	913	13	5	1	0	771	5	19278.906250ns
2520	913	14	5	1	0	820	25	20519.531250ns
2521	913	15	5	1	0	912	13	22810.156250ns
2522	913	16	5	1	0	968	4	24203.125000ns
2523	914	0	5	1	0	32	31	824.218750ns
2524	914	1	5	1	0	77	17	1938.281250ns
2525	914	2	5	1	0	141	14	3535.937500ns
2526	914	3	5	1	0	195	7	4880.468750ns
2527	914	4	5	1	0	237	10	5932.812500ns
2528	914	5	5	1	0	293	8	7331.250000ns
2529	914	6	5	1	0	365	5	9128.906250ns
2530	914	7	5	1	0	407	11	10183.593750ns
2531	914	8	5	1	0	446	4	11153.125000ns
2532	914	9	5	1	0	491	9	12282.031250ns
2533	914	10	5	1	0	529	2	13226.562500ns
2534	914	11	5	1	0	609	14	15235.937500ns
2535	914	12	5	1	0	666	29	16672.656250ns
2536	914	13	5	1	0	726	10	18157.812500ns
2537	914	14	5	1	0	768	4	19203.125000ns
2538	914	15	5	1	0	855	11	21383.593750ns
2539	914	16	5	1	0	896	30	22423.437500ns
2540	914	17	5	1	0	982	5	24553.906250ns
2541	915	0	5	1	0	10	5	253.906250ns
2542	915	1	5	1	0	51	6	1279.687500ns
2543	915	2	5	1	0	91	27	2296.093750ns
2544	915	3	5	1	0	130	4	3253.125000ns
2545	915	4	5	1	0	181	12	4534.375000ns
2546	915	5	5	1	0	220	0	5500.000000ns
2547	915	6	5	1	0	267	26	6695.312500ns
2548	915	7	5	1	0	311	3	7777.343750ns
2549	915	8	5	1	0	351	7	8780.468750ns
2550	915	9	5	1	0	396	0	9900.000000ns
2551	915	10	5	1	0	468	12	11709.375000ns
2552	915	11	5	1	0	527	2	13176.562500ns
2553	915	12	5	1	0	582	11	14558.593750ns
2554	915	13	5	1	0	667	9	16682.031250ns
2555	915	14	5	1	0	715	14	17885.937500ns
2556	915	15	5	1	0	758	12	18959.375000ns
2557	915	16	5	1	0	815	30	20398.437500ns
2558	915	17	5	1	0	908	9	22707.031250ns
2559	915	18	5	1	0	947	21	23691.406250ns
2560	915	19	5	1	0	993	0	24825.000000ns
2561	916	0	5	1	0	2	6	54.687500ns
2562	916	1	5	1	0	38	30	973.437500ns
2563	916	2	5	1	0	88	23	2217.968750ns
2564	916	3	5	1	0	131	21	3291.406250ns
2565	916	4	5	1	0	216	14	5410.937500ns
2566	916	5	5	1	0	264	4	6603.125000ns
2567	916	6	5	1	0	328	7	8205.468750ns
2568	916	7	5	1	0	372	10	9307.812500ns
2569	916	8	5	1	0	417	8	10431.250000ns
2570	916	9	5	1	0	461	31	11549.218750ns
2571	916	10	5	1	0	506	22	12667.187500ns
2572	916	11	5	1	0	545	22	13642.187500ns
2573	916	12	5	1	0	584	3	14602.343750ns
2574	916	13	5	1	0	626	26	15670.312500ns
2575	916	14	5	1	0	666	7	16655.468750ns
2576	916	15	5	1	0	714	29	17872.656250ns
2577	916	16	5	1	0	788	2	19701.562500ns
2578	916	17	5	1	0	848	6	21204.687500ns
2579	916	18	5	1	0	928	3	23202.343750ns
2580	916	19	5	1	0	974	17	24363.281250ns
2581	917	0	5	1	0	15	26	395.312500ns
2582	917	1	5	1	0	79	10	1982.812500ns
2583	917	2	5	1	0	138	0	3450.000000ns
2584	917	3	5	1	0	184	1	4600.781250ns
2585	917	4	5	1	0	252	19	6314.843750ns
2586	917	5	5	1	0	329	3	8227.343750ns
2587	917	6	5	1	0	422	7	10555.468750ns
2588	917	7	5	1	0	475	10	11882.812500ns
2589	917	8	5	1	0	530	19	13264.843750ns
2590	917	9	5	1	0	578	12	14459.375000ns
2591	917	10	5	1	0	642	4	16053.125000ns
2592	917	11	5	1	0	698	0	17450.000000ns
2593	917	12	5	1	0	772	5	19303.906250ns
2594	917	13	5	1	0	820	29	20522.656250ns
2595	917	14	5	1	0	887	0	22175.000000ns
2596	917	15	5	1	0	941	16	23537.500000ns
2597	918	0	5	1	0	1	1	25.781250ns
2598	918	1	5	1	0	55	13	1385.156250ns
2599	918	2	5	1	0	100	3	2502.343750ns
2600	918	3	5	1	0	149	9	3732.031250ns
2601	918	4	5	1	0	196	16	4912.500000ns
2602	918	5	5	1	0	243	18	6089.062500ns
2603	918	6	5	1	0	283	1	7075.781250ns
2604	918	7	5	1	0	359	7	8980.468750ns
2605	918	8	5	1	0	398	9	9957.031250ns
2606	918	9	5	1	0	440	26	11020.312500ns
2607	918	10	5	1	0	498	15	12461.718750ns
2608	918	11	5	1	0	562	23	14067.968750ns
2609	918	12	5	1	0	618	13	15460.156250ns
2610	918	13	5	1	0	672	6	16804.687500ns
2611	918	14	5	1	0	713	15	17836.718750ns
2612	918	15	5	1	0	756	12	18909.375000ns
2613	918	16	5	1	0	817	8	20431.250000ns
2614	918	17	5	1	0	857	6	21429.687500ns
2615	918	18	5	1	0	904	9	22607.031250ns
2616	918	19	5	1	0	974	6	24354.687500ns
2617	919	0	5	1	0	61	28	1546.875000ns
2618	919	1	5	1	0	110	9	2757.031250ns
2619	919	2	5	1	0	159	6	3979.687500ns
2620	919	3	5	1	0	234	12	5859.375000ns
2621	919	4	5	1	0	283	15	7086.718750ns
2622	919	5	5	1	0	330	2	8251.562500ns
2623	919	6	5	1	0	375	4	9378.125000ns
2624	919	7	5	1	0	453	5	11328.906250ns
2625	919	8	5	1	0	497	9	12432.031250ns
2626	919	9	5	1	0	546	10	13657.812500ns
2627	919	10	5	1	0	589	18	14739.062500ns
2628	919	11	5	1	0	627	11	15683.593750ns
2629	919	12	5	1	0	667	5	16678.906250ns
2630	919	13	5	1	0	705	28	17646.875000ns
2631	919	14	5	1	0	751	6	18779.687500ns
2632	919	15	5	1	0	806	27	20171.093750ns
2633	919	16	5	1	0	855	14	21385.937500ns
2634	919	17	5	1	0	960	12	24009.375000ns
2635	920	0	5	1	0	9	1	225.781250ns
2636	920	1	5	1	0	77	29	1947.656250ns
2637	920	2	5	1	0	130	12	3259.375000ns
2638	920	3	5	1	0	174	0	4350.000000ns
2639	920	4	5	1	0	224	17	5613.281250ns
2640	920	5	5	1	0	266	27	6671.093750ns
2641	920	6	5	1	0	307	25	7694.531250ns
2642	920	7	5	1	0	351	5	8778.906250ns
2643	920	8	5	1	0	396	3	9902.343750ns
2644	920	9	5	1	0	443	1	11075.781250ns
2645	920	10	5	1	0	482	10	12057.812500ns
2646	920	11	5	1	0	536	29	13422.656250ns
2647	920	12	5	1	0	596	6	14904.687500ns
2648	920	13	5	1	0	645	8	16131.250000ns
2649	920	14	5	1	0	693	10	17332.812500ns
2650	920	15	5	1	0	730	7	18255.468750ns
2651	920	16	5	1	0	764	2	19101.562500ns
2652	920	17	5	1	0	801	24	20043.750000ns
2653	920	18	5	1	0	833	30	20848.437500ns
2654	920	19	5	1	0	897	5	22428.906250ns
2655	920	20	5	1	0	942	7	23555.468750ns
2656	920	21	5	1	0	979	3	24477.343750ns
2657	921	0	5	1	0	35	31	899.218750ns
2658	921	1	5	1	0	85	4	2128.125000ns
2659	921	2	5	1	0	137	13	3435.156250ns
2660	921	3	5	1	0	179	27	4496.093750ns
2661	921	4	5	1	0	222	7	5555.468750ns
2662	921	5	5	1	0	263	9	6582.031250ns
2663	921	6	5	1	0	355	3	8877.343750ns
2664	921	7	5	1	0	461	27	11546.093750ns
2665	921	8	5	1	0	503	9	12582.031250ns
2666	921	9	5	1	0	542	11	13558.593750ns
2667	921	10	5	1	0	581	9	14532.031250ns
2668	921	11	5	1	0	626	2	15651.562500ns
2669	921	12	5	1	0	664	1	16600.781250ns
2670	921	13	5	1	0	701	3	17527.343750ns
2671	921	14	5	1	0	737	3	18427.343750ns
2672	921	15	5	1	0	770	6	19254.687500ns
2673	921	16	5	1	0	812	11	20308.593750ns
2674	921	17	5	1	0	857	9	21432.031250ns
2675	921	18	5	1	0	898	20	22465.625000ns
2676	921	19	5	1	0	969	14	24235.937500ns
2677	922	0	5	1	0	36	23	917.968750ns
2678	922	1	5	1	0	76	4	1903.125000ns
2679	922	2	5	1	0	116	12	2909.375000ns
2680	922	3	5	1	0	175	11	4383.593750ns
2681	922	4	5	1	0	229	4	5728.125000ns
2682	922	5	5	1	0	267	23	6692.968750ns
2683	922	6	5	1	0	322	4	8053.125000ns
2684	922	7	5	1	0	365	10	9132.812500ns
2685	922	8	5	1	0	479	27	11996.093750ns
2686	922	9	5	1	0	565	10	14132.812500ns
2687	922	10	5	1	0	604	22	15117.187500ns
2688	922	11	5	1	0	702	2	17551.562500ns
2689	922	12	5	1	0	743	12	18584.375000ns
2690	922	13	5	1	0	811	29	20297.656250ns
2691	922	14	5	1	0	869	2	21726.562500ns
2692	922	15	5	1	0	907	17	22688.281250ns
2693	922	16	5	1	0	944	4	23603.125000ns
2694	922	17	5	1	0	983	3	24577.343750ns
2695	923	0	5	1	0	71	6	1779.687500ns
2696	923	1	5	1	0	112	0	2800.000000ns
2697	923	2	5	1	0	154	22	3867.187500ns
2698	923	3	5	1	0	199	9	4982.031250ns
2699	923	4	5	1	0	265	30	6648.437500ns
2700	923	5	5	1	0	315	12	7884.375000ns
2701	923	6	5	1	0	357	29	8947.656250ns
2702	923	7	5	1	0	395	4	9878.125000ns
2703	923	8	5	1	0	435	6	10879.687500ns
2704	923	9	5	1	0	482	31	12074.218750ns
2705	923	10	5	1	0	527	13	13185.156250ns
2706	923	11	5	1	0	571	4	14278.125000ns
2707	923	12	5	1	0	626	14	15660.937500ns
2708	923	13	5	1	0	667	6	16679.687500ns
2709	923	14	5	1	0	711	9	17782.031250ns
2710	923	15	5	1	0	769	13	19235.156250ns
2711	923	16	5	1	0	811	13	20285.156250ns
2712	923	17	5	1	0	909	2	22726.562500ns
2713	923	18	5	1	0	953	31	23849.218750ns
2714	924	0	5	1	0	27	11	683.593750ns
2715	924	1	5	1	0	71	4	1778.125000ns
2716	924	2	5	1	0	132	13	3310.156250ns
2717	924	3	5	1	0	186	29	4672.656250ns
2718	924	4	5	1	0	246	23	6167.968750ns
2719	924	5	5	1	0	314	30	7873.437500ns
2720	924	6	5	1	0	365	18	9139.062500ns
2721	924	7	5	1	0	404	8	10106.250000ns
2722	924	8	5	1	0	464	2	11601.562500ns
2723	924	9	5	1	0	505	13	12635.156250ns
2724	924	10	5	1	0	565	3	14127.343750ns
2725	924	11	5	1	0	615	17	15388.281250ns
2726	924	12	5	1	0	659	22	16492.187500ns
2727	924	13	5	1	0	707	7	17680.468750ns
2728	924	14	5	1	0	764	24	19118.750000ns
2729	924	15	5	1	0	804	22	20117.187500ns
2730	924	16	5	1	0	874	15	21861.718750ns
2731	924	17	5	1	0	948	7	23705.468750ns
2732	925	0	5	1	0	12	27	321.093750ns
2733	925	1	5	1	0	58	9	1457.031250ns
2734	925	2	5	1	0	120	10	3007.812500ns
2735	925	3	5	1	0	180	8	4506.250000ns
2736	925	4	5	1	0	239	23	5992.968750ns
2737	925	5	5	1	0	303	24	7593.750000ns
2738	925	6	5	1	0	359	12	8984.375000ns
2739	925	7	5	1	0	418	7	10455.468750ns
2740	925	8	5	1	0	522	21	13066.406250ns
2741	925	9	5	1	0	597	8	14931.250000ns
2742	925	10	5	1	0	660	12	16509.375000ns
2743	925	11	5	1	0	703	16	17587.500000ns
2744	925	12	5	1	0	742	8	18556.250000ns
2745	925	13	5	1	0	785	17	19638.281250ns
2746	925	14	5	1	0	825	31	20649.218750ns
2747	925	15	5	1	0	873	8	21831.250000ns
2748	925	16	5	1	0	923	14	23085.937500ns
2749	925	17	5	1	0	985	13	24635.156250ns
2750	926	0	5	1	0	35	4	878.125000ns
2751	926	1	5	1	0	92	0	2300.000000ns
2752	926	2	5	1	0	142	4	3553.125000ns
2753	926	3	5	1	0	227	10	5682.812500ns
2754	926	4	5	1	0	281	15	7036.718750ns
2755	926	5	5	1	0	334	9	8357.031250ns
2756	926	6	5	1	0	383	25	9594.531250ns
2757	926	7	5	1	0	430	8	10756.250000ns
2758	926	8	5	1	0	491	0	12275.000000ns
2759	926	9	5	1	0	535	6	13379.687500ns
2760	926	10	5	1	0	573	14	14335.937500ns
2761	926	11	5	1	0	613	20	15340.625000ns
2762	926	12	5	1	0	655	5	16378.906250ns
2763	926	13	5	1	0	702	3	17552.343750ns
2764	926	14	5	1	0	781	19	19539.843750ns
2765	926	15	5	1	0	832	14	20810.937500ns
2766	926	16	5	1	0	876	2	21901.562500ns
2767	926	17	5	1	0	927	7	23180.468750ns
2768	926	18	5	1	0	966	2	24151.562500ns
2769	927	0	5	1	0	47	12	1184.375000ns
2770	927	1	5	1	0	99	0	2475.000000ns
2771	927	2	5	1	0	154	31	3874.218750ns
2772	927	3	5	1	0	208	13	5210.156250ns
2773	927	4	5	1	0	257	6	6429.687500ns
2774	927	5	5	1	0	301	9	7532.031250ns
2775	927	6	5	1	0	340	10	8507.812500ns
2776	927	7	5	1	0	417	3	10427.343750ns
2777	927	8	5	1	0	460	2	11501.562500ns
2778	927	9	5	1	0	543	26	13595.312500ns
2779	927	10	5	1	0	598	16	14962.500000ns
2780	927	11	5	1	0	640	12	16009.375000ns
2781	927	12	5	1	0	713	7	17830.468750ns
2782	927	13	5	1	0	778	11	19458.593750ns
2783	927	14	5	1	0	861	1	21525.781250ns
2784	927	15	5	1	0	948	29	23722.656250ns
2785	928	0	5	1	0	6	7	155.468750ns
2786	928	1	5	1	0	56	6	1404.687500ns
2787	928	2	5	1	0	111	30	2798.437500ns
2788	928	3	5	1	0	164	16	4112.500000ns
2789	928	4	5	1	0	221	12	5534.375000ns
2790	928	5	5	1	0	264	9	6607.031250ns
2791	928	6	5	1	0	305	27	7646.093750ns
2792	928	7	5	1	0	352	18	8814.062500ns
2793	928	8	5	1	0	390	1	9750.781250ns
2794	928	9	5	1	0	426	22	10667.187500ns
2795	928	10	5	1	0	480	7	12005.468750ns
2796	928	11	5	1	0	524	9	13107.031250ns
2797	928	12	5	1	0	563	29	14097.656250ns
2798	928	13	5	1	0	609	5	15228.906250ns
2799	928	14	5	1	0	651	17	16288.281250ns
2800	928	15	5	1	0	689	5	17228.906250ns
2801	928	16	5	1	0	746	23	18667.968750ns
2802	928	17	5	1	0	802	15	20061.718750ns
2803	928	18	5	1	0	851	4	21278.125000ns
2804	928	19	5	1	0	900	8	22506.250000ns
2805	928	20	5	1	0	940	4	23503.125000ns
2806	928	21	5	1	0	979	18	24489.062500ns
2807	929	0	5	1	0	18	18	464.062500ns
2808	929	1	5	1	0	58	5	1453.906250ns
2809	929	2	5	1	0	124	16	3112.500000ns
2810	929	3	5	1	0	162	8	4056.250000ns
2811	929	4	5	1	0	202	13	5060.156250ns
