#thit	thr	eventID	hit#	channel	edge	error	coarse	fine	time	etime
8166	-16	0	37	2	1	0	1546	27	38671.093750ns	100.000000ns
8167	-16	0	38	2	1	0	1563	29	39097.656250ns	426.562500ns
8168	-16	0	39	2	1	0	1569	26	39245.312500ns	147.656250ns
8169	-16	0	40	2	1	0	1592	22	39817.187500ns	571.875000ns
8170	-16	0	41	2	1	0	1600	26	40020.312500ns	203.125000ns
8171	-16	0	42	2	1	0	1609	2	40226.562500ns	206.250000ns
8172	-16	0	43	2	1	0	1686	26	42170.312500ns	1943.750000ns
8173	-16	0	44	2	1	0	1721	1	43025.781250ns	855.468750ns
8174	-16	0	45	2	1	0	1736	26	43420.312500ns	394.531250ns
8175	-16	0	46	2	1	0	1747	27	43696.093750ns	275.781250ns
8176	-16	0	47	2	1	0	1822	27	45571.093750ns	1875.000000ns
8177	-16	0	48	2	1	0	1963	0	49075.000000ns	3503.906250ns
8178	-16	1	0	2	1	0	26	29	672.656250ns	
8179	-16	1	1	2	1	0	92	29	2322.656250ns	1650.000000ns
8180	-16	1	2	2	1	0	122	27	3071.093750ns	748.437500ns
8181	-16	1	3	2	1	0	136	23	3417.968750ns	346.875000ns
8182	-16	1	4	2	1	0	178	3	4452.343750ns	1034.375000ns
8183	-16	1	5	2	1	0	194	28	4871.875000ns	419.531250ns
8184	-16	1	6	2	1	0	246	29	6172.656250ns	1300.781250ns
8185	-16	1	7	2	1	0	249	23	6242.968750ns	70.312500ns
8186	-16	1	8	2	1	0	276	27	6921.093750ns	678.125000ns
8187	-16	1	9	2	1	0	409	28	10246.875000ns	3325.781250ns
8188	-16	1	10	2	1	0	435	24	10893.750000ns	646.875000ns
8189	-16	1	11	2	1	0	452	24	11318.750000ns	425.000000ns
8190	-16	1	12	2	1	0	546	29	13672.656250ns	2353.906250ns
8191	-16	1	13	2	1	0	618	20	15465.625000ns	1792.968750ns
8192	-16	1	14	2	1	0	630	29	15772.656250ns	307.031250ns
8193	-16	1	15	2	1	0	660	31	16524.218750ns	751.562500ns
8194	-16	1	16	2	1	0	759	26	18995.312500ns	2471.093750ns
8195	-16	1	17	2	1	0	836	23	20917.968750ns	1922.656250ns
8196	-16	1	18	2	1	0	846	27	21171.093750ns	253.125000ns
8197	-16	1	19	2	1	0	889	30	22248.437500ns	1077.343750ns
8198	-16	1	20	2	1	0	909	25	22744.531250ns	496.093750ns
8199	-16	1	21	2	1	0	956	28	23921.875000ns	1177.343750ns
8200	-16	1	22	2	1	0	970	27	24271.093750ns	349.218750ns
8201	-16	1	23	2	1	0	977	31	24449.218750ns	178.125000ns
8202	-16	1	24	2	1	0	1065	29	26647.656250ns	2198.437500ns
8203	-16	1	25	2	1	0	1098	23	27467.968750ns	820.312500ns
8204	-16	1	26	2	1	0	1105	28	27646.875000ns	178.906250ns
8205	-16	1	27	2	1	0	1135	25	28394.531250ns	747.656250ns
8206	-16	1	28	2	1	0	1161	27	29046.093750ns	651.562500ns
8207	-16	1	29	2	1	0	1222	23	30567.968750ns	1521.875000ns
8208	-16	1	30	2	1	0	1247	22	31192.187500ns	624.218750ns
8209	-16	1	31	2	1	0	1258	28	31471.875000ns	279.687500ns
8210	-16	1	32	2	1	0	1292	22	32317.187500ns	845.312500ns
8211	-16	1	33	2	1	0	1314	22	32867.187500ns	550.000000ns
8212	-16	1	34	2	1	0	1319	22	32992.187500ns	125.000000ns
8213	-16	1	35	2	1	0	1364	31	34124.218750ns	1132.031250ns
8214	-16	1	36	2	1	0	1365	24	34143.750000ns	19.531250ns
8215	-16	1	37	2	1	0	1368	25	34219.531250ns	75.781250ns
8216	-16	1	38	2	1	0	1417	30	35448.437500ns	1228.906250ns
8217	-16	1	39	2	1	0	1425	22	35642.187500ns	193.750000ns
8218	-16	1	40	2	1	0	1434	26	35870.312500ns	228.125000ns
8219	-16	1	41	2	1	0	1529	30	38248.437500ns	2378.125000ns
8220	-16	1	42	2	1	0	1545	29	38647.656250ns	399.218750ns
8221	-16	1	43	2	1	0	1554	27	38871.093750ns	223.437500ns
8222	-16	1	44	2	1	0	1612	28	40321.875000ns	1450.781250ns
8223	-16	1	45	2	1	0	1719	29	42997.656250ns	2675.781250ns
8224	-16	1	46	2	1	0	1732	24	43318.750000ns	321.093750ns
8225	-16	1	47	2	1	0	1759	25	43994.531250ns	675.781250ns
8226	-16	1	48	2	1	0	1810	25	45269.531250ns	1275.000000ns
8227	-16	1	49	2	1	0	1833	25	45844.531250ns	575.000000ns
8228	-16	1	50	2	1	0	1857	29	46447.656250ns	603.125000ns
8229	-16	1	51	2	1	0	1981	0	49525.000000ns	3077.343750ns
8230	-16	2	0	2	1	0	22	6	554.687500ns	
8231	-16	2	1	2	1	0	65	1	1625.781250ns	1071.093750ns
8232	-16	2	2	2	1	0	86	25	2169.531250ns	543.750000ns
8233	-16	2	3	2	1	0	88	29	2222.656250ns	53.125000ns
8234	-16	2	4	2	1	0	102	30	2573.437500ns	350.781250ns
8235	-16	2	5	2	1	0	112	25	2819.531250ns	246.093750ns
8236	-16	2	6	2	1	0	115	28	2896.875000ns	77.343750ns
8237	-16	2	7	2	1	0	241	29	6047.656250ns	3150.781250ns
8238	-16	2	8	2	1	0	289	26	7245.312500ns	1197.656250ns
8239	-16	2	9	2	1	0	403	30	10098.437500ns	2853.125000ns
8240	-16	2	10	2	1	0	432	31	10824.218750ns	725.781250ns
8241	-16	2	11	2	1	0	521	26	13045.312500ns	2221.093750ns
8242	-16	2	12	2	1	0	526	26	13170.312500ns	125.000000ns
8243	-16	2	13	2	1	0	546	31	13674.218750ns	503.906250ns
8244	-16	2	14	2	1	0	550	27	13771.093750ns	96.875000ns
8245	-16	2	15	2	1	0	611	22	15292.187500ns	1521.093750ns
8246	-16	2	16	2	1	0	619	5	15478.906250ns	186.718750ns
8247	-16	2	17	2	1	0	633	8	15831.250000ns	352.343750ns
8248	-16	2	18	2	1	0	801	24	20043.750000ns	4212.500000ns
8249	-16	2	19	2	1	0	817	27	20446.093750ns	402.343750ns
8250	-16	2	20	2	1	0	881	28	22046.875000ns	1600.781250ns
8251	-16	2	21	2	1	0	904	26	22620.312500ns	573.437500ns
8252	-16	2	22	2	1	0	993	2	24826.562500ns	2206.250000ns
8253	-16	2	23	2	1	0	998	23	24967.968750ns	141.406250ns
8254	-16	2	24	2	1	0	1129	20	28240.625000ns	3272.656250ns
8255	-16	2	25	2	1	0	1208	28	30221.875000ns	1981.250000ns
8256	-16	2	26	2	1	0	1321	27	33046.093750ns	2824.218750ns
8257	-16	2	27	2	1	0	1339	31	33499.218750ns	453.125000ns
8258	-16	2	28	2	1	0	1353	0	33825.000000ns	325.781250ns
8259	-16	2	29	2	1	0	1425	21	35641.406250ns	1816.406250ns
8260	-16	2	30	2	1	0	1427	26	35695.312500ns	53.906250ns
8261	-16	2	31	2	1	0	1449	24	36243.750000ns	548.437500ns
8262	-16	2	32	2	1	0	1515	25	37894.531250ns	1650.781250ns
8263	-16	2	33	2	1	0	1585	6	39629.687500ns	1735.156250ns
8264	-16	2	34	2	1	0	1704	31	42624.218750ns	2994.531250ns
8265	-16	2	35	2	1	0	1784	31	44624.218750ns	2000.000000ns
8266	-16	2	36	2	1	0	1838	1	45950.781250ns	1326.562500ns
8267	-16	2	37	2	1	0	1864	29	46622.656250ns	671.875000ns
8268	-16	2	38	2	1	0	1941	27	48546.093750ns	1923.437500ns
8269	-16	3	0	2	1	0	21	26	545.312500ns	
8270	-16	3	1	2	1	0	36	26	920.312500ns	375.000000ns
8271	-16	3	2	2	1	0	131	29	3297.656250ns	2377.343750ns
8272	-16	3	3	2	1	0	136	24	3418.750000ns	121.093750ns
8273	-16	3	4	2	1	0	153	2	3826.562500ns	407.812500ns
8274	-16	3	5	2	1	0	189	25	4744.531250ns	917.968750ns
8275	-16	3	6	2	1	0	197	31	4949.218750ns	204.687500ns
8276	-16	3	7	2	1	0	200	20	5015.625000ns	66.406250ns
8277	-16	3	8	2	1	0	217	24	5443.750000ns	428.125000ns
8278	-16	3	9	2	1	0	261	26	6545.312500ns	1101.562500ns
8279	-16	3	10	2	1	0	293	29	7347.656250ns	802.343750ns
8280	-16	3	11	2	1	0	315	24	7893.750000ns	546.093750ns
8281	-16	3	12	2	1	0	370	30	9273.437500ns	1379.687500ns
8282	-16	3	13	2	1	0	371	25	9294.531250ns	21.093750ns
8283	-16	3	14	2	1	0	406	24	10168.750000ns	874.218750ns
8284	-16	3	15	2	1	0	470	23	11767.968750ns	1599.218750ns
8285	-16	3	16	2	1	0	493	27	12346.093750ns	578.125000ns
8286	-16	3	17	2	1	0	508	24	12718.750000ns	372.656250ns
8287	-16	3	18	2	1	0	542	1	13550.781250ns	832.031250ns
8288	-16	3	19	2	1	0	587	24	14693.750000ns	1142.968750ns
8289	-16	3	20	2	1	0	598	25	14969.531250ns	275.781250ns
8290	-16	3	21	2	1	0	657	25	16444.531250ns	1475.000000ns
8291	-16	3	22	2	1	0	688	7	17205.468750ns	760.937500ns
8292	-16	3	23	2	1	0	944	28	23621.875000ns	6416.406250ns
8293	-16	3	24	2	1	0	965	26	24145.312500ns	523.437500ns
8294	-16	3	25	2	1	0	1078	25	26969.531250ns	2824.218750ns
8295	-16	3	26	2	1	0	1158	22	28967.187500ns	1997.656250ns
8296	-16	3	27	2	1	0	1160	31	29024.218750ns	57.031250ns
8297	-16	3	28	2	1	0	1163	0	29075.000000ns	50.781250ns
8298	-16	3	29	2	1	0	1192	24	29818.750000ns	743.750000ns
8299	-16	3	30	2	1	0	1246	5	31153.906250ns	1335.156250ns
8300	-16	3	31	2	1	0	1286	29	32172.656250ns	1018.750000ns
8301	-16	3	32	2	1	0	1344	28	33621.875000ns	1449.218750ns
8302	-16	3	33	2	1	0	1352	27	33821.093750ns	199.218750ns
8303	-16	3	34	2	1	0	1369	27	34246.093750ns	425.000000ns
8304	-16	3	35	2	1	0	1437	28	35946.875000ns	1700.781250ns
8305	-16	3	36	2	1	0	1515	25	37894.531250ns	1947.656250ns
8306	-16	3	37	2	1	0	1518	1	37950.781250ns	56.250000ns
8307	-16	3	38	2	1	0	1617	24	40443.750000ns	2492.968750ns
8308	-16	3	39	2	1	0	1669	27	41746.093750ns	1302.343750ns
8309	-16	3	40	2	1	0	1678	22	41967.187500ns	221.093750ns
8310	-16	3	41	2	1	0	1713	27	42846.093750ns	878.906250ns
8311	-16	3	42	2	1	0	1718	28	42971.875000ns	125.781250ns
8312	-16	3	43	2	1	0	1744	28	43621.875000ns	650.000000ns
8313	-16	3	44	2	1	0	1861	29	46547.656250ns	2925.781250ns
8314	-16	3	45	2	1	0	1902	19	47564.843750ns	1017.187500ns
8315	-16	3	46	2	1	0	1918	1	47950.781250ns	385.937500ns
8316	-16	3	47	2	1	0	1950	26	48770.312500ns	819.531250ns
8317	-16	3	48	2	1	0	1955	0	48875.000000ns	104.687500ns
